sub1,sub2,IES,own_drw,ctr_drw,category
211,212,0.0775138158292718,0.712983879414228,0.914228374461819,livingroom
211,213,0.187074174899954,0.569878435330475,0.878269139352913,livingroom
211,214,-0.275220057613588,0.747903176481393,0.634246445531631,livingroom
211,216,0.483722261099212,0.611278471289781,0.727955965479691,livingroom
211,218,0.275323558976331,0.566205864477671,0.762316134800192,livingroom
211,219,0.244621255762788,0.629397855690276,0.773919138710063,livingroom
211,220,-0.119898993109673,0.839712674233664,0.770326533321454,livingroom
211,221,-0.10443566039895,0.803372016209879,0.842976619583192,livingroom
211,222,0.146489102606341,0.813382495584812,0.836257914492863,livingroom
211,224,-0.176652840149135,0.670161771806285,0.754153989163659,livingroom
211,225,0.191951110934958,0.710360789591639,0.816146694660482,livingroom
211,226,0.108126502767023,0.593626036403002,0.825572142365282,livingroom
211,227,0.00196879005876695,0.545086528141345,0.840915377126984,livingroom
211,228,0.131802369022796,0.703374965199576,0.73663813812302,livingroom
211,229,0.273358014029314,0.650796028096662,0.718470233995688,livingroom
211,230,0.117658797954773,0.684384760622816,0.917094808703943,livingroom
211,231,-0.0177209423818794,0.630559836157963,0.76804820075491,livingroom
211,232,0.0558081671664965,0.759659191133257,0.844489592837736,livingroom
211,233,0.176256600713484,0.730927068148189,0.768049427712132,livingroom
211,234,0.274806109653483,0.553565749251399,0.633105290681605,livingroom
211,235,-0.0883443653878329,0.71008411298496,0.871944764026392,livingroom
211,236,-0.0642901094933236,0.71907361944759,0.57315334762702,livingroom
211,237,-0.165183640938542,0.730749078540685,0.735553437687563,livingroom
211,238,0.00936401918282231,0.581999065549543,0.688449366915887,livingroom
211,240,0.169232339587161,0.697097189745928,0.774712956235694,livingroom
211,241,-0.0473342391784055,0.739253116232756,0.933367663636061,livingroom
211,242,-0.0648687465148527,0.802424493627988,0.83330195224915,livingroom
211,243,-0.0674731556227563,0.54671043132652,0.767713109722848,livingroom
211,244,0.316579216898013,0.60775531840939,0.821645793507571,livingroom
212,213,0.375121608602488,0.839597832834782,0.91107508038965,livingroom
212,214,0.112112024223982,0.81916445391396,0.757748607876346,livingroom
212,216,0.300231672102075,0.563813050574048,0.824139119162402,livingroom
212,218,0.00763520238620468,0.581692093715354,0.767354259023494,livingroom
212,219,-0.171604853821896,0.621615134197482,0.801354469532739,livingroom
212,220,0.317639456594633,0.839957152049657,0.892660008217827,livingroom
212,221,0.269639454951,0.715180548730803,0.756594138881832,livingroom
212,222,0.118243082472574,0.874460843699003,0.830761454827468,livingroom
212,224,0.19185149217002,0.648252502198587,0.792875777858523,livingroom
212,225,0.0516665727376621,0.649076703588203,0.786140323482118,livingroom
212,226,-0.1856823885496,0.710648784717019,0.833374880842949,livingroom
212,227,0.533835261783555,0.644663539947832,0.74611539576801,livingroom
212,228,0.13757206347335,0.891720024979582,0.686957636639107,livingroom
212,229,0.0791565083709728,0.701681771724183,0.787050986410096,livingroom
212,230,0.145115778816148,0.875659259431397,0.912270506783727,livingroom
212,231,0.0747125340364796,0.738998966110658,0.710749816268462,livingroom
212,232,0.268607816859211,0.711319136814618,0.80041119161849,livingroom
212,233,0.12457807045156,0.677237410400029,0.706927872167261,livingroom
212,234,0.266752272877809,0.644936216288172,0.644955495186085,livingroom
212,235,0.189163200254433,0.666332375644167,0.88157207414009,livingroom
212,236,0.0629401229445014,0.554949476421148,0.568396544748092,livingroom
212,237,-0.0904741464821721,0.72408753557827,0.746173259563662,livingroom
212,238,0.253608102324728,0.575337200671189,0.699184399888853,livingroom
212,240,-0.0507999561841446,0.907495799610989,0.801537241626727,livingroom
212,241,0.224236490968183,0.9673360405722,0.893099017588729,livingroom
212,242,0.166269345146194,0.963335888279656,0.951291614373953,livingroom
212,243,-0.0650616351429264,0.887831006170557,0.857408052674343,livingroom
212,244,0.565735986471584,0.595254325910671,0.817525782610072,livingroom
213,214,0.127798074852024,0.684484302180304,0.753201901200399,livingroom
213,216,0.106572111940454,0.461699719772539,0.82513874507063,livingroom
213,218,0.217684200910905,0.503522619667161,0.987233125323099,livingroom
213,219,0.0576387750280022,0.464073125890329,0.805124007623098,livingroom
213,220,0.32486758268189,0.634256708555878,0.962507543723,livingroom
213,221,0.233847259861415,0.501918661383019,0.83163115494194,livingroom
213,222,0.350540434022509,0.674498337022861,0.832594898902379,livingroom
213,224,0.00840355915819062,0.61383769093988,0.8591205841032,livingroom
