sub1,sub2,IES,own_drw,ctr_drw,photo,category
113,132,-0.075581770065436,0.531994400470765,0.816384556379802,0.668563475197062,kitchen
113,134,0.00129651933390923,0.553782066540856,0.667622120407139,0.68487576221563,kitchen
113,135,-0.191751877166729,0.661746035765856,0.740014574503226,0.779936512436707,kitchen
113,136,0.0955114654919474,0.567692597292419,0.650015804405911,0.59539959794777,kitchen
113,137,-0.120288713932111,0.575726395271747,0.529649374069593,0.539521354523034,kitchen
113,138,0.0847642527525188,0.661661858564696,0.87849764989743,0.671489618731587,kitchen
113,139,-0.125163332741575,0.680278614628123,0.739822316846281,0.493393999100072,kitchen
113,140,-0.0802196537346276,0.701854266505213,0.687947663466425,0.720709051201791,kitchen
113,141,0.069692446080086,0.583675431499586,0.79918372337551,0.496218075300622,kitchen
114,116,0.19314683032044,0.576112643651167,0.672488315555335,0.53779053945497,kitchen
114,117,-0.00581038951623196,0.71634054596223,0.75525638132155,0.547472240778338,kitchen
114,118,-0.1492374022944,0.671951129979271,0.587120995452058,0.792118891026906,kitchen
114,119,0.0231013475345937,0.652589693028634,0.744148658115058,0.594211328991881,kitchen
114,120,0.434962019760851,0.83657930239925,0.902892458175945,0.594211328991881,kitchen
114,121,0.150219478371674,0.490927014254039,0.655496712707187,0.52139892968301,kitchen
114,122,0.182801657082284,0.723730934557869,0.888435198620707,0.784996572117457,kitchen
114,123,0.496185088302944,0.625151918198694,0.632650244157057,0.650697310100339,kitchen
114,124,0.229997953745746,0.647192956169278,0.861484013947939,0.557830867512769,kitchen
114,125,0.0526295710226454,0.72503501456495,0.877474022250088,0.893630728545208,kitchen
114,126,0.40486700635956,0.787242181653229,0.907509039619086,0.606779296784131,kitchen
114,127,-0.052340661378073,0.581479177681577,0.927706299543282,0.733789201426007,kitchen
114,129,0.126529277247621,0.652732766546253,0.856785632435037,0.74051491888002,kitchen
114,130,0.142370755813367,0.84920523717827,0.80852504198822,0.870740489465988,kitchen
114,131,-0.165578397687394,0.450465888773463,0.832127062774961,0.801772314879612,kitchen
114,132,0.0831200681419003,0.881248761708157,0.842488199940957,0.522724880980526,kitchen
114,134,0.0516665727376621,0.76878912558431,0.869733124552498,0.556402049846266,kitchen
114,135,0.0923141611357706,0.639778918881661,0.759111966584358,0.597045086921506,kitchen
114,136,0.3933140095924,0.654686546337591,0.841934436882936,0.468794200998504,kitchen
114,137,-0.0138784419993319,0.591939192812483,0.56141319962459,0.433626083517476,kitchen
114,138,0.0345395387630347,0.597919063647173,0.930253866502733,0.572593792265461,kitchen
114,139,0.14570427930053,0.821928026510872,0.774017844596309,0.417928382452572,kitchen
114,140,0.0503185355668973,0.577688805622459,0.841202752384063,0.580585645296016,kitchen
114,141,0.141097007386503,0.602783067948307,0.90059332857474,0.403517098244375,kitchen
116,117,-0.252380289439855,0.666872452728599,0.642534938743299,0.540602388406714,kitchen
116,118,-0.121945434647235,0.672641820389763,0.576751804816265,0.720671587346344,kitchen
116,119,0.16775047759714,0.533912323860846,0.538717979416266,0.665476565864321,kitchen
116,120,0.126626862626714,0.583100161771999,0.554752162399711,0.665476565864321,kitchen
116,121,0.199633225980236,0.594984844673194,0.642443026391695,0.483954054751444,kitchen
116,122,0.111723038704696,0.651245007802345,0.519036309169749,0.37530384340337,kitchen
116,123,0.0397327801905369,0.64350327764267,0.60660726407675,0.504879835048482,kitchen
116,124,0.250029059309119,0.533561252186181,0.599967032034073,0.475182236851478,kitchen
116,125,-0.02588813476186,0.565117818353761,0.523886740285671,0.658808281398359,kitchen
116,126,0.230200380956197,0.62380775259361,0.612465233239326,0.436493929426258,kitchen
116,127,-0.0111889422903984,0.506987879751261,0.54283298725191,0.674342129174922,kitchen
116,129,-0.0651580812690563,0.518723754944872,0.636418055808389,0.399006465187477,kitchen
116,130,0.168738304095686,0.622877026236859,0.610796043375233,0.697462964138149,kitchen
